1502952780000 4330.12000000 4330.12000000 4330.12000000 4330.12000000 0.00000000 1502952839999 0.00000000 0 0.00000000 0.00000000
1502952840000 4330.12000000 4330.12000000 4330.12000000 4330.12000000 0.00000000 1502952899999 0.00000000 0 0.00000000 0.00000000
1502952900000 4324.35000000 4324.35000000 4324.35000000 4324.35000000 0.06821800 1502952959999 294.99850830 1 0.00000000 0.00000000
1502952960000 4324.35000000 4324.35000000 4324.35000000 4324.35000000 0.00000000 1502953019999 0.00000000 0 0.00000000 0.00000000
1502953020000 4324.35000000 4324.35000000 4324.35000000 4324.35000000 0.00000000 1502953079999 0.00000000 0 0.00000000 0.00000000
1502953080000 4324.35000000 4324.35000000 4324.35000000 4324.35000000 0.00000000 1502953139999 0.00000000 0 0.00000000 0.00000000
1502953140000 4324.35000000 4324.35000000 4324.35000000 4324.35000000 0.00000000 1502953199999 0.00000000 0 0.00000000 0.00000000
1502953200000 4324.35000000 4324.35000000 4324.35000000 4324.35000000 0.00000000 1502953259999 0.00000000 0 0.00000000 0.00000000
1502953260000 4324.35000000 4324.35000000 4324.35000000 4324.35000000 0.00000000 1502953319999 0.00000000 0 0.00000000 0.00000000
1502953320000 4324.35000000 4324.35000000 4324.35000000 4324.35000000 0.00000000 1502953379999 0.00000000 0 0.00000000 0.00000000
1502953380000 4324.35000000 4324.35000000 4324.35000000 4324.35000000 0.00000000 1502953439999 0.00000000 0 0.00000000 0.00000000
1502953440000 4324.35000000 4324.35000000 4324.35000000 4324.35000000 0.00000000 1502953499999 0.00000000 0 0.00000000 0.00000000
1502953500000 4324.35000000 4324.35000000 4324.35000000 4324.35000000 0.00000000 1502953559999 0.00000000 0 0.00000000 0.00000000
1502953560000 4324.35000000 4324.35000000 4324.35000000 4324.35000000 0.00000000 1502953619999 0.00000000 0 0.00000000 0.00000000
1502953620000 4324.35000000 4324.35000000 4324.35000000 4324.35000000 0.00000000 1502953679999 0.00000000 0 0.00000000 0.00000000
1502953680000 4316.62000000 4316.62000000 4316.62000000 4316.62000000 0.00154100 1502953739999 6.65191142 1 0.00154100 6.65191142
1502953740000 4316.62000000 4316.62000000 4316.62000000 4316.62000000 0.00000000 1502953799999 0.00000000 0 0.00000000 0.00000000
